"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX15980829","22412","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667096","","10.05","1","71703","21582603","22412","AMPLICON","METAGENOMIC","PCR"
"SRX15980828","2391","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667095","","3.42","1","17363","5226263","2391","AMPLICON","METAGENOMIC","PCR"
"SRX15980827","22411","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667094","","17.96","1","125438","37756838","22411","AMPLICON","METAGENOMIC","PCR"
"SRX15980826","22399","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667093","","9.52","1","66381","19980681","22399","AMPLICON","METAGENOMIC","PCR"
"SRX15980825","22395","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667092","","8.53","1","58474","17600674","22395","AMPLICON","METAGENOMIC","PCR"
"SRX15980824","22393","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667090","","11.06","1","66894","20135094","22393","AMPLICON","METAGENOMIC","PCR"
"SRX15980823","22386","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667091","","8.78","1","58593","17636493","22386","AMPLICON","METAGENOMIC","PCR"
"SRX15980822","22384","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667089","","6.46","1","44975","13537475","22384","AMPLICON","METAGENOMIC","PCR"
"SRX15980821","22382","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667088","","7.39","1","51043","15363943","22382","AMPLICON","METAGENOMIC","PCR"
"SRX15980820","22369","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667087","","10.63","1","72548","21836948","22369","AMPLICON","METAGENOMIC","PCR"
"SRX15980819","22349","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667086","","11.6","1","82330","24781330","22349","AMPLICON","METAGENOMIC","PCR"
"SRX15980818","22344","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667085","","7.53","1","44170","13295170","22344","AMPLICON","METAGENOMIC","PCR"
"SRX15980817","2390","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667084","","44.9","1","283390","85300390","2390","AMPLICON","METAGENOMIC","PCR"
"SRX15980816","22342","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667083","","9.44","1","64564","19433764","22342","AMPLICON","METAGENOMIC","PCR"
"SRX15980815","22330","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667082","","9.34","1","56143","16899043","22330","AMPLICON","METAGENOMIC","PCR"
"SRX15980814","22317","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667081","","8.33","1","57552","17323152","22317","AMPLICON","METAGENOMIC","PCR"
"SRX15980813","22314","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667080","","6.9","1","47346","14251146","22314","AMPLICON","METAGENOMIC","PCR"
"SRX15980812","22305","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667079","","11.58","1","66885","20132385","22305","AMPLICON","METAGENOMIC","PCR"
"SRX15980811","2331","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667078","","12.43","1","79338","23880738","2331","AMPLICON","METAGENOMIC","PCR"
"SRX15980810","21883","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667077","","10.86","1","63552","19129152","21883","AMPLICON","METAGENOMIC","PCR"
"SRX15980809","21877","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667076","","9.89","1","48769","14679469","21877","AMPLICON","METAGENOMIC","PCR"
"SRX15980808","21876","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667075","","13.48","1","77501","23327801","21876","AMPLICON","METAGENOMIC","PCR"
"SRX15980807","21875","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667073","","10.78","1","62011","18665311","21875","AMPLICON","METAGENOMIC","PCR"
"SRX15980806","21869","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667074","","11.32","1","62062","18680662","21869","AMPLICON","METAGENOMIC","PCR"
"SRX15980805","21859","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667072","","27.71","1","145600","43825600","21859","AMPLICON","METAGENOMIC","PCR"
"SRX15980804","21853","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667071","","13.32","1","83134","25023334","21853","AMPLICON","METAGENOMIC","PCR"
"SRX15980803","21849","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667070","","17.2","1","85420","25711420","21849","AMPLICON","METAGENOMIC","PCR"
"SRX15980802","21848","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667069","","12.41","1","61579","18535279","21848","AMPLICON","METAGENOMIC","PCR"
"SRX15980801","21845","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667068","","14.98","1","74338","22375738","21845","AMPLICON","METAGENOMIC","PCR"
"SRX15980800","2330","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667066","","15.31","1","92844","27946044","2330","AMPLICON","METAGENOMIC","PCR"
"SRX15980799","21844","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667067","","12.63","1","73070","21994070","21844","AMPLICON","METAGENOMIC","PCR"
"SRX15980798","21841","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667064","","12.59","1","63547","19127647","21841","AMPLICON","METAGENOMIC","PCR"
"SRX15980797","21836","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667065","","12.76","1","72020","21678020","21836","AMPLICON","METAGENOMIC","PCR"
"SRX15980796","21834","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667063","","9.23","1","53535","16114035","21834","AMPLICON","METAGENOMIC","PCR"
"SRX15980795","21831","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667062","","13.31","1","66814","20111014","21831","AMPLICON","METAGENOMIC","PCR"
"SRX15980794","21826","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667061","","10.74","1","52907","15925007","21826","AMPLICON","METAGENOMIC","PCR"
"SRX15980793","21823","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667060","","11.95","1","60558","18227958","21823","AMPLICON","METAGENOMIC","PCR"
"SRX15980792","21478","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667058","","10.72","1","63098","18992498","21478","AMPLICON","METAGENOMIC","PCR"
"SRX15980791","21476","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667059","","9.62","1","54960","16542960","21476","AMPLICON","METAGENOMIC","PCR"
"SRX15980790","21470","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667057","","10.18","1","59271","17840571","21470","AMPLICON","METAGENOMIC","PCR"
"SRX15980789","2328","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667056","","12.49","1","64221","19330521","2328","AMPLICON","METAGENOMIC","PCR"
"SRX15980788","21466","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667055","","14.31","1","82879","24946579","21466","AMPLICON","METAGENOMIC","PCR"
"SRX15980787","21450","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667054","","9.4","1","53913","16227813","21450","AMPLICON","METAGENOMIC","PCR"
"SRX15980786","21437","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667053","","12.19","1","59171","17810471","21437","AMPLICON","METAGENOMIC","PCR"
"SRX15980785","21433","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667052","","12.96","1","74165","22323665","21433","AMPLICON","METAGENOMIC","PCR"
"SRX15980784","21432","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667051","","14.98","1","73772","22205372","21432","AMPLICON","METAGENOMIC","PCR"
"SRX15980783","21431","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667050","","11.69","1","66675","20069175","21431","AMPLICON","METAGENOMIC","PCR"
"SRX15980782","21425","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667049","","13.02","1","64077","19287177","21425","AMPLICON","METAGENOMIC","PCR"
"SRX15980781","21107","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667048","","7.66","1","43401","13063701","21107","AMPLICON","METAGENOMIC","PCR"
"SRX15980780","21105","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667047","","9.56","1","54422","16381022","21105","AMPLICON","METAGENOMIC","PCR"
"SRX15980779","21101","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667046","","11.54","1","66801","20107101","21101","AMPLICON","METAGENOMIC","PCR"
"SRX15980778","2318","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667045","","10.63","1","68460","20606460","2318","AMPLICON","METAGENOMIC","PCR"
"SRX15980777","21100","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667044","","11.97","1","68370","20579370","21100","AMPLICON","METAGENOMIC","PCR"
"SRX15980776","21098","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667043","","12.9","1","68665","20668165","21098","AMPLICON","METAGENOMIC","PCR"
"SRX15980775","21096","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667042","","13.23","1","67864","20427064","21096","AMPLICON","METAGENOMIC","PCR"
"SRX15980774","21095","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667040","","9.47","1","55110","16588110","21095","AMPLICON","METAGENOMIC","PCR"
"SRX15980773","21089","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667041","","13.37","1","65983","19860883","21089","AMPLICON","METAGENOMIC","PCR"
"SRX15980772","21081","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667038","","8.99","1","51356","15458156","21081","AMPLICON","METAGENOMIC","PCR"
"SRX15980771","21074","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667039","","12.29","1","70099","21099799","21074","AMPLICON","METAGENOMIC","PCR"
"SRX15980770","21073","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667037","","14.73","1","72961","21961261","21073","AMPLICON","METAGENOMIC","PCR"
"SRX15980769","21068","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667036","","12.13","1","69652","20965252","21068","AMPLICON","METAGENOMIC","PCR"
"SRX15980768","21065","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667035","","5.69","1","27539","8289239","21065","AMPLICON","METAGENOMIC","PCR"
"SRX15980767","2313","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667034","","9.36","1","53486","16099286","2313","AMPLICON","METAGENOMIC","PCR"
"SRX15980766","21063","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667033","","10.32","1","60321","18156621","21063","AMPLICON","METAGENOMIC","PCR"
